id2,geography,population,housing,income,employment,poverty
06037141201,"Census Tract 1412.01, Los Angeles County, California",3765,625000,55457,69.1,564
06037141202,"Census Tract 1412.02, Los Angeles County, California",2758,846600,74167,60.5,169
06037141302,"Census Tract 1413.02, Los Angeles County, California",5669,693700,64116,68.8,835
06037141303,"Census Tract 1413.03, Los Angeles County, California",3359,334100,54457,68.6,459
06037141304,"Census Tract 1413.04, Los Angeles County, California",3138,742700,51460,73.5,237
06037141400,"Census Tract 1414, Los Angeles County, California",4500,910500,83790,59.1,443
06037141500,"Census Tract 1415, Los Angeles County, California",3066,"1000000",146932,56.5,90
06037141600,"Census Tract 1416, Los Angeles County, California",3702,950600,130179,60.2,133
06037141700,"Census Tract 1417, Los Angeles County, California",3197,991400,156719,64,190
06037143100,"Census Tract 1431, Los Angeles County, California",4249,840300,86003,68,375
06037143200,"Census Tract 1432, Los Angeles County, California",4059,458700,56438,69.9,304
06037143300,"Census Tract 1433, Los Angeles County, California",6303,651300,70047,67.6,369
06037143400,"Census Tract 1434, Los Angeles County, California",6402,660700,87372,69.1,486
06037143500,"Census Tract 1435, Los Angeles County, California",4489,757100,96801,70.6,380
06037143602,"Census Tract 1436.02, Los Angeles County, California",4168,621900,75536,60.5,408
06037143603,"Census Tract 1436.03, Los Angeles County, California",2223,638000,74849,71.8,226
06037143604,"Census Tract 1436.04, Los Angeles County, California",3023,356500,70906,76,264
06037143700,"Census Tract 1437, Los Angeles County, California",3707,968800,128413,69,126
06037143800,"Census Tract 1438, Los Angeles County, California",5114,893500,115233,65.4,334
06037143901,"Census Tract 1439.01, Los Angeles County, California",4002,"1000000",143000,69.2,178
06037143902,"Census Tract 1439.02, Los Angeles County, California",2705,924300,98625,65.1,129
06037181000,"Census Tract 1810, Los Angeles County, California",6193,629300,79375,62.7,389
06037181300,"Census Tract 1813, Los Angeles County, California",3898,559500,82853,60.4,270
06037181400,"Census Tract 1814, Los Angeles County, California",4778,441400,60481,59.1,847
06037181500,"Census Tract 1815, Los Angeles County, California",3491,458000,77841,60.7,163
06037181600,"Census Tract 1816, Los Angeles County, California",4379,453300,54911,53.2,232
06037183101,"Census Tract 1831.01, Los Angeles County, California",4049,412000,80275,62.2,272
06037183103,"Census Tract 1831.03, Los Angeles County, California",3834,453700,51185,61.7,518
06037183104,"Census Tract 1831.04, Los Angeles County, California",2062,472600,77454,57.4,117
06037183220,"Census Tract 1832.20, Los Angeles County, California",4508,355000,51071,54.5,876
06037183221,"Census Tract 1832.21, Los Angeles County, California",3327,429700,57372,63.5,502
06037183222,"Census Tract 1832.22, Los Angeles County, California",3267,461600,44300,53,650
06037183300,"Census Tract 1833, Los Angeles County, California",3626,369000,51905,61.4,762
06037183401,"Census Tract 1834.01, Los Angeles County, California",2811,420600,61587,61.1,336
06037183402,"Census Tract 1834.02, Los Angeles County, California",2998,449100,43836,53.5,678
06037183510,"Census Tract 1835.10, Los Angeles County, California",2584,360300,56599,58.1,316
06037183520,"Census Tract 1835.20, Los Angeles County, California",3639,387800,40978,62.3,831
06037183610,"Census Tract 1836.10, Los Angeles County, California",3178,418100,37596,52.2,812
06037183620,"Census Tract 1836.20, Los Angeles County, California",3031,432600,42792,57,539
06037183701,"Census Tract 1837.01, Los Angeles County, California",2986,282700,40690,65.6,852
06037183702,"Census Tract 1837.02, Los Angeles County, California",3145,359700,58490,60,393
06037183810,"Census Tract 1838.10, Los Angeles County, California",4201,347300,30125,63,1341
06037183820,"Census Tract 1838.20, Los Angeles County, California",3651,303600,29598,56.3,1291
06037185100,"Census Tract 1851, Los Angeles County, California",6378,526400,59911,58.2,1269
06037185202,"Census Tract 1852.02, Los Angeles County, California",3951,412700,43534,63.2,1284
06037185203,"Census Tract 1852.03, Los Angeles County, California",3143,347100,55409,58.6,472
06037185204,"Census Tract 1852.04, Los Angeles County, California",1961,564500,80083,52.6,299
06037185310,"Census Tract 1853.10, Los Angeles County, California",3559,326100,48015,52.9,1087
06037185320,"Census Tract 1853.20, Los Angeles County, California",2877,362400,35474,58.6,487
06037186100,"Census Tract 1861, Los Angeles County, California",4614,481400,77325,64.2,533
06037186201,"Census Tract 1862.01, Los Angeles County, California",3013,414600,35353,59.1,517
06037186202,"Census Tract 1862.02, Los Angeles County, California",1971,355800,63438,58,198
06037186203,"Census Tract 1862.03, Los Angeles County, California",2705,535700,63953,50.6,586
06037186301,"Census Tract 1863.01, Los Angeles County, California",2648,355700,50819,60.7,676
06037186302,"Census Tract 1863.02, Los Angeles County, California",4196,446500,64683,63.1,527
06037186401,"Census Tract 1864.01, Los Angeles County, California",3721,373000,29591,51.5,995
06037186403,"Census Tract 1864.03, Los Angeles County, California",3070,422400,42929,61.1,469
06037186404,"Census Tract 1864.04, Los Angeles County, California",2361,432400,40893,60.6,708
06037187101,"Census Tract 1871.01, Los Angeles County, California",3138,501300,72526,60.9,512
06037187102,"Census Tract 1871.02, Los Angeles County, California",2839,497700,47399,59.7,136
06037187200,"Census Tract 1872, Los Angeles County, California",3039,358700,41019,58.1,539
06037187300,"Census Tract 1873, Los Angeles County, California",3174,636700,76630,68.5,236
06037188100,"Census Tract 1881, Los Angeles County, California",3763,553600,47457,65.3,856
06037188201,"Census Tract 1882.01, Los Angeles County, California",3240,464700,71438,78.7,279
06037188202,"Census Tract 1882.02, Los Angeles County, California",2450,"1000000",76048,56.5,159
06037188300,"Census Tract 1883, Los Angeles County, California",3310,574600,75281,66.2,325
06037189101,"Census Tract 1891.01, Los Angeles County, California",2776,400000,54702,57.8,462
06037189102,"Census Tract 1891.02, Los Angeles County, California",2896,489300,62792,68.3,313
06037189201,"Census Tract 1892.01, Los Angeles County, California",3365,831600,40134,68.7,546
06037189202,"Census Tract 1892.02, Los Angeles County, California",2645,997100,89395,59.6,116
06037189300,"Census Tract 1893, Los Angeles County, California",3177,"1000000",158077,62.1,195
06037189400,"Census Tract 1894, Los Angeles County, California",3376,955300,91818,68.8,358
06037189500,"Census Tract 1895, Los Angeles County, California",4351,723600,53363,74.3,349
06037189600,"Census Tract 1896, Los Angeles County, California",3524,953400,53234,71.3,479
06037189701,"Census Tract 1897.01, Los Angeles County, California",3927,922600,70625,65,822
06037189702,"Census Tract 1897.02, Los Angeles County, California",2135,797500,77917,73.2,176
06037189800,"Census Tract 1898, Los Angeles County, California",4166,742600,51939,67.6,608
06037189902,"Census Tract 1899.02, Los Angeles County, California",5037,612600,54595,72,723
06037189903,"Census Tract 1899.03, Los Angeles County, California",2060,487900,44844,66.7,367
06037189904,"Census Tract 1899.04, Los Angeles County, California",2470,0,44583,61.9,446
06037189905,"Census Tract 1899.05, Los Angeles County, California",2484,608200,57762,65.3,357
06037190100,"Census Tract 1901, Los Angeles County, California",4690,683000,42976,73.7,1079
06037190201,"Census Tract 1902.01, Los Angeles County, California",2769,0,25268,58.6,956
06037190202,"Census Tract 1902.02, Los Angeles County, California",3110,0,26478,51.4,1151
06037190301,"Census Tract 1903.01, Los Angeles County, California",4625,370400,28355,63.3,870
06037190401,"Census Tract 1904.01, Los Angeles County, California",3370,0,39257,59.6,799
06037190402,"Census Tract 1904.02, Los Angeles County, California",2294,0,22097,51.5,1038
06037190510,"Census Tract 1905.10, Los Angeles County, California",4612,0,27148,58.1,1472
06037190520,"Census Tract 1905.20, Los Angeles County, California",3667,324200,22833,53.3,1415
06037190700,"Census Tract 1907, Los Angeles County, California",3199,797900,29281,64.2,999
06037190801,"Census Tract 1908.01, Los Angeles County, California",2519,551700,18339,48.4,1090
06037190802,"Census Tract 1908.02, Los Angeles County, California",2886,439200,33150,67.1,696
06037190901,"Census Tract 1909.01, Los Angeles County, California",4232,260700,32456,65.1,1405
06037190902,"Census Tract 1909.02, Los Angeles County, California",4055,561000,31302,58,1004
06037191000,"Census Tract 1910, Los Angeles County, California",3338,449200,33988,62.2,975
06037191110,"Census Tract 1911.10, Los Angeles County, California",3457,0,23428,63,810
06037191120,"Census Tract 1911.20, Los Angeles County, California",4383,495200,29027,52.1,1204
06037191201,"Census Tract 1912.01, Los Angeles County, California",4935,367400,26284,52.4,1357
06037191203,"Census Tract 1912.03, Los Angeles County, California",2599,614800,32733,58.5,786
06037191204,"Census Tract 1912.04, Los Angeles County, California",1744,478300,30401,57.1,332
06037191301,"Census Tract 1913.01, Los Angeles County, California",2484,477100,38665,52.4,455
06037191302,"Census Tract 1913.02, Los Angeles County, California",2477,587200,39934,70.2,516
06037191410,"Census Tract 1914.10, Los Angeles County, California",5009,515600,32956,58.5,1498
06037191420,"Census Tract 1914.20, Los Angeles County, California",3995,538900,40256,67,1223
06037191500,"Census Tract 1915, Los Angeles County, California",5631,475000,39383,57.1,1910
06037191610,"Census Tract 1916.10, Los Angeles County, California",4610,546400,41793,65.9,905
06037191620,"Census Tract 1916.20, Los Angeles County, California",2917,559500,30203,57.7,876
06037191710,"Census Tract 1917.10, Los Angeles County, California",2805,446200,23889,59.5,847
06037191720,"Census Tract 1917.20, Los Angeles County, California",4271,476000,32539,64.9,1382
06037191810,"Census Tract 1918.10, Los Angeles County, California",3900,468200,33333,63.6,1362
06037191820,"Census Tract 1918.20, Los Angeles County, California",2623,435400,37759,65.6,540
06037191901,"Census Tract 1919.01, Los Angeles County, California",3791,642900,53111,73.6,818
06037191902,"Census Tract 1919.02, Los Angeles County, California",2944,746700,62000,60.8,276
06037192001,"Census Tract 1920.01, Los Angeles County, California",2478,853800,49442,54.6,500
06037192002,"Census Tract 1920.02, Los Angeles County, California",2572,756900,85536,70.9,389
06037192300,"Census Tract 1923, Los Angeles County, California",2771,804400,75486,68.4,265
06037192410,"Census Tract 1924.10, Los Angeles County, California",3607,797600,56875,63.1,431
06037192420,"Census Tract 1924.20, Los Angeles County, California",3964,481600,47849,62.5,996
06037192510,"Census Tract 1925.10, Los Angeles County, California",3855,453400,40288,58.6,611
06037192520,"Census Tract 1925.20, Los Angeles County, California",5000,467600,32554,66.1,1609
06037192610,"Census Tract 1926.10, Los Angeles County, California",4971,520500,31399,58,1398
06037192620,"Census Tract 1926.20, Los Angeles County, California",3768,590000,35191,62,1097
06037192700,"Census Tract 1927, Los Angeles County, California",2902,445000,25532,49.6,1192
06037194101,"Census Tract 1941.01, Los Angeles County, California",2944,"1000000",72276,70.3,478
06037194102,"Census Tract 1941.02, Los Angeles County, California",3459,"1000000",141204,73.3,170
06037194200,"Census Tract 1942, Los Angeles County, California",3621,"1000000",131635,68.5,335
06037194300,"Census Tract 1943, Los Angeles County, California",3700,"1000000",137381,60.7,400
06037194401,"Census Tract 1944.01, Los Angeles County, California",2460,878300,61193,66.6,221
06037194402,"Census Tract 1944.02, Los Angeles County, California",3508,878800,84474,75.5,649
06037194500,"Census Tract 1945, Los Angeles County, California",2202,"1000000",80278,63.3,194
06037195100,"Census Tract 1951, Los Angeles County, California",4521,873900,110208,58.8,399
06037195201,"Census Tract 1952.01, Los Angeles County, California",2895,846500,67138,71.1,282
06037195202,"Census Tract 1952.02, Los Angeles County, California",3354,797500,114808,71.4,72
06037195300,"Census Tract 1953, Los Angeles County, California",3342,536900,61667,69,558
06037195400,"Census Tract 1954, Los Angeles County, California",3998,715300,70524,63.9,456
06037195500,"Census Tract 1955, Los Angeles County, California",5058,657100,76893,67.5,665
06037195600,"Census Tract 1956, Los Angeles County, California",3289,612700,42313,60.3,801
06037195710,"Census Tract 1957.10, Los Angeles County, California",5091,358300,37238,55.3,1413
06037195720,"Census Tract 1957.20, Los Angeles County, California",2249,390500,42901,61.1,484
06037195802,"Census Tract 1958.02, Los Angeles County, California",2704,400000,37386,52.2,643
06037195803,"Census Tract 1958.03, Los Angeles County, California",2735,524200,62118,60.3,675
06037195804,"Census Tract 1958.04, Los Angeles County, California",2465,393800,47938,68.2,481
06037195901,"Census Tract 1959.01, Los Angeles County, California",2499,461400,56875,63.3,534
06037195902,"Census Tract 1959.02, Los Angeles County, California",1924,558700,50731,66.7,567
06037195903,"Census Tract 1959.03, Los Angeles County, California",2252,447000,41016,63.2,489
06037197200,"Census Tract 1972, Los Angeles County, California",3813,350900,48456,53,659
06037197300,"Census Tract 1973, Los Angeles County, California",3937,545500,48052,65.3,646
06037197410,"Census Tract 1974.10, Los Angeles County, California",3730,542200,65380,68.4,587
06037197420,"Census Tract 1974.20, Los Angeles County, California",3550,580400,47500,61.9,711
06037197500,"Census Tract 1975, Los Angeles County, California",4008,460900,47602,56.3,560
